date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:26:27	69/69	---M-Z	200	added ('OK')	text/plain	date:Fri,%2015%20Mar%202024%2006:22:33%20GMT	https://templatekit.jegtheme.com/robots.txt		(from )
15:26:30	264710/264710	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2008:24:01%20GMT	https://templatekit.jegtheme.com/docbook/	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/index.html	(from )
15:26:30	4515/4515	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2015%20Mar%202024%2008:24:02%20GMT	https://templatekit.jegtheme.com/docbook/xmlrpc.php	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/xmlrpc.php	(from https://templatekit.jegtheme.com/docbook/)
15:26:30	197048/197048	---M-Z	200	added ('OK')	text/css	etag:%22301b8-6063a0fc3b1d6;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/jeg-elementor-kit/assets/css/elements/main.css?ver=2.6.2	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/jeg-elementor-kit/assets/css/elements/main61da.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:31	110035/110035	---M-Z	200	added ('OK')	text/css	etag:%221add3-60b0b1398f223;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-includes/css/dist/block-library/style.min.css?ver=6.4.1	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-includes/css/dist/block-library/style.minaec2.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:31	10435/10435	---M-Z	200	added ('OK')	text/css	etag:%2228c3-5f6bf99330f40;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style.css?ver=9.4.4	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style556e.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:31	255142/255142	---M-Z	200	added ('OK')	text/css	etag:%223e4a6-5f6bf99330f40;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style.css?ver=9.4.4	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style556e.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:31	98/98	---M-Z	200	added ('OK')	text/css	etag:%2262-5f312659863c0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/allow-webp-image/public/css/allow-webp-image-public.css?ver=1.0.1	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/allow-webp-image/public/css/allow-webp-image-publicf269.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:32	1111/1111	---M-Z	200	added ('OK')	text/css	etag:%22457-5d046282ed800;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/template-kit-export/public/assets/css/template-kit-export-public.min.css?ver=1.0.21	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/template-kit-export/public/assets/css/template-kit-export-public.min365c.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:32	17572/17572	---M-Z	200	added ('OK')	text/css	etag:%2244a4-5f6bf99330f40;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=7.4.1	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/woocommerce/assets/css/woocommerce-layout9c05.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:32	7043/7043	---M-Z	200	added ('OK')	text/css	etag:%221b83-5f6bf99330f40;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=7.4.1	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen9c05.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:32	74669/74669	---M-Z	200	added ('OK')	text/css	etag:%22123ad-5f6bf99330f40;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=7.4.1	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/woocommerce/assets/css/woocommerce9c05.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:32	19533/19533	---M-Z	200	added ('OK')	text/css	etag:%224c4d-60aa64c3daeda;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min192d.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:33	117332/117332	---M-Z	200	added ('OK')	text/css	etag:%221ca54-60aa64c3d417a;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.17.3	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/css/frontend-lite.min8864.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:33	121069/121069	---M-Z	200	added ('OK')	application/rss+xml	etag:%2244fc4531c0fee004cea4283236bb5b78-gzip%22	https://templatekit.jegtheme.com/docbook/feed/	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/feed/index.html	(from https://templatekit.jegtheme.com/docbook/)
15:26:33	12876/12876	---M-Z	200	added ('OK')	text/css	etag:%22324c-60aa64c3dbe7a;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:33	16820/16820	---M-Z	200	added ('OK')	text/css	etag:%2241b4-60493fe55bf80;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/elementor/css/post-3.css?ver=1693883534	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/elementor/css/post-3e50b.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:33	198054/198054	---M-Z	200	added ('OK')	text/css	etag:%22305a6-60493fe6501c0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/elementor/css/global.css?ver=1693883535	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/elementor/css/global13f0.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:34	170399/170399	---M-Z	200	added ('OK')	text/css	etag:%222999f-60493fe744400;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/elementor/css/post-135.css?ver=1693883536	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/elementor/css/post-13542c9.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:34	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-60aa64c3dfcfa;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min8864.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:34	807/807	---M-Z	200	added ('OK')	application/rss+xml	etag:%2244fc4531c0fee004cea4283236bb5b78-gzip%22	https://templatekit.jegtheme.com/docbook/comments/feed/	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/comments/feed/index.html	(from https://templatekit.jegtheme.com/docbook/)
15:26:34	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-60aa64c3dfcfa;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.17.3	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min8864.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:34	22474/22474	---M-Z	200	added ('OK')	text/css	etag:%2257ca-60aa64ac0f190;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/metform/public/assets/css/text-editor.css?ver=3.8.0	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/metform/public/assets/css/text-editor9e95.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:34	6051/6051	---M-Z	200	added ('OK')	text/css	etag:%2217a3-5ef5fec99fe80;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/themes/hello-elementor/style.min.css?ver=2.6.1	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/themes/hello-elementor/style.minc141.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:35	15672/15672	---M-Z	200	added ('OK')	text/css	etag:%223d38-5ef5fec99fe80;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/themes/hello-elementor/theme.min.css?ver=2.6.1	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/themes/hello-elementor/theme.minc141.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:35	143308/143308	---M-Z	200	added ('OK')	text/css	etag:%2222fcc-6063a0fc382f6;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon61da.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:35	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-60aa64c3dfcfa;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:35	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-60aa64c3dfcfa;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:36	87553/87553	---M-Z	200	added ('OK')	text/javascript	etag:%2215601-60b0b1395c5a2;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-includes/js/jquery/jquery.minf43b.js	(from https://templatekit.jegtheme.com/docbook/)
15:26:36	13577/13577	---M-Z	200	added ('OK')	text/javascript	etag:%223509-60b0b1395c5a2;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://templatekit.jegtheme.com/docbook/)
15:26:36	838/838	---M-Z	200	added ('OK')	text/javascript	etag:%22346-5f312659863c0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/allow-webp-image/public/js/allow-webp-image-public.js?ver=1.0.1	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/allow-webp-image/public/js/allow-webp-image-publicf269.js	(from https://templatekit.jegtheme.com/docbook/)
15:26:36	7/7	---M--	200	added ('OK')	text/javascript	etag:%227-5d046282ed800;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/template-kit-export/public/assets/js/template-kit-export-public.min.js?ver=1.0.21	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/template-kit-export/public/assets/js/template-kit-export-public.min365c.js	(from https://templatekit.jegtheme.com/docbook/)
15:26:36	15055/15055	---M-Z	200	added ('OK')	text/javascript	etag:%223acf-60aa64c3dfcfa;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.17.3	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min8864.js	(from https://templatekit.jegtheme.com/docbook/)
15:26:41	1097586/1097586	---MCZ	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2008:24:13%20GMT	https://templatekit.jegtheme.com/docbook/wp-json/	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-json/index.html	(from https://templatekit.jegtheme.com/docbook/)
15:26:43	119793/119793	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2008:24:14%20GMT	https://templatekit.jegtheme.com/docbook/wp-json/wp/v2/pages/135	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-json/wp/v2/pages/135.json	(from https://templatekit.jegtheme.com/docbook/)
15:26:43	4515/4515	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2015%20Mar%202024%2008:24:14%20GMT	https://templatekit.jegtheme.com/docbook/xmlrpc.php?rsd	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/xmlrpc0db0.php	(from https://templatekit.jegtheme.com/docbook/)
15:26:45	1987/1987	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2008:24:17%20GMT	https://templatekit.jegtheme.com/docbook/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fdocbook%2F	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-json/oembed/1.0/embed955a.json	(from https://templatekit.jegtheme.com/docbook/)
15:26:48	2132/2132	---M-Z	200	added ('OK')	text/xml	date:Fri,%2015%20Mar%202024%2008:24:19%20GMT	https://templatekit.jegtheme.com/docbook/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fdocbook%2F&format=xml	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-json/oembed/1.0/embedc87e	(from https://templatekit.jegtheme.com/docbook/)
15:26:48	25677/25677	---M-Z	200	added ('OK')	image/jpeg	etag:%22644d-6026031177200;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/bg-RBE99FA-e1691462024629.jpg	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/bg-RBE99FA-e1691462024629.jpg	(from https://templatekit.jegtheme.com/docbook/)
15:26:48	21920/21920	---M-Z	200	added ('OK')	image/png	etag:%2255a0-5dfb920df4440;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/logo-K5JKH6-e1653361097467.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/logo-K5JKH6-e1653361097467.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:48	21644/21644	---M-Z	200	added ('OK')	image/png	etag:%22548c-5dfb922f55300;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/logo2-K5JKH6-e1653361132924.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/logo2-K5JKH6-e1653361132924.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:48	9921/9921	---M-Z	200	added ('OK')	text/css	etag:%2226c1-60aa64c3d511a;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://templatekit.jegtheme.com/docbook/)
15:26:49	101333/101333	---MCZ	200	added ('OK')	image/png	etag:%2218bd5-5dea4437fb900;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/Book2-Cover-Mockup-S32EJNB.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/Book2-Cover-Mockup-S32EJNB.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:49	333414/333414	---MCZ	200	added ('OK')	image/png	etag:%2251666-5dea2b5e05740;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-6.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-6.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:49	107522/107522	---MCZ	200	added ('OK')	image/png	etag:%221a402-5dea45ca6ee80;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-13-300x300.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-13-300x300.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:49	109141/109141	---MCZ	200	added ('OK')	image/png	etag:%221aa55-5dea45d3042c0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-15-300x300.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-15-300x300.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:50	54557/54557	---M-Z	200	added ('OK')	image/png	etag:%22d51d-5dea2b65a6940;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-8-300x300.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-8-300x300.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:50	72774/72774	---MCZ	200	added ('OK')	image/png	etag:%2211c46-5dea2b584c9c0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-5-300x300.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-5-300x300.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:50	381572/381572	---MCZ	200	added ('OK')	image/png	etag:%225d284-5dea2b49fe800;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-2.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-2.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:50	96937/96937	---MCZ	200	added ('OK')	image/png	etag:%2217aa9-5dea2b547c0c0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-4-300x300.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-4-300x300.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:50	111020/111020	---MCZ	200	added ('OK')	image/png	etag:%221b1ac-5dea45cf339c0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-14-300x300.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-14-300x300.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:51	44828/44828	---M-Z	200	added ('OK')	image/png	etag:%22af1c-5dea2b6b5f6c0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-10-300x300.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-10-300x300.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:51	37365/37365	---M-Z	200	added ('OK')	image/png	etag:%2291f5-5dea2b6e3bd80;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-11-300x300.png	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-11-300x300.png	(from https://templatekit.jegtheme.com/docbook/)
15:26:51	114900/114900	---MCZ	200	added ('OK')	image/jpeg	etag:%221c0d4-5dfb931eb47c0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/crazy-horse-e1653361383778.jpg	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/crazy-horse-e1653361383778.jpg	(from https://templatekit.jegtheme.com/docbook/)
15:26:51	47805/47805	---M-Z	200	added ('OK')	image/jpeg	etag:%22babd-5dfb936affbc0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/focused-businessman-thinking-in-red-color-filter-e1653361463977.jpg	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/focused-businessman-thinking-in-red-color-filter-e1653361463977.jpg	(from https://templatekit.jegtheme.com/docbook/)
15:26:54	121198/121198	---MCZ	200	added ('OK')	image/jpeg	etag:%221d96e-5dfb932932080;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/sky-is-the-limit-e1653361394376.jpg	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/sky-is-the-limit-e1653361394376.jpg	(from https://templatekit.jegtheme.com/docbook/)
15:26:54	190248/190248	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2008:24:24%20GMT	https://templatekit.jegtheme.com/docbook/book-details/	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/book-details/index.html	(from https://templatekit.jegtheme.com/docbook/)
15:26:55	225593/225593	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2008:24:24%20GMT	https://templatekit.jegtheme.com/docbook/shop-page/	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/shop-page/index.html	(from https://templatekit.jegtheme.com/docbook/)
15:26:55	196992/196992	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2008:24:26%20GMT	https://templatekit.jegtheme.com/docbook/about/	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/about/index.html	(from https://templatekit.jegtheme.com/docbook/)
15:26:55	104686/104686	---MCZ	200	added ('OK')	image/jpeg	etag:%22198ee-5dfb92fc5f6c0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-e1653361347857.jpg	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/book-e1653361347857.jpg	(from https://templatekit.jegtheme.com/docbook/)
15:26:55	96261/96261	---MCZ	200	added ('OK')	image/jpeg	etag:%2217805-5dfb9333af940;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/dandelion-seeds-floating-in-air-e1653361405624.jpg	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/dandelion-seeds-floating-in-air-e1653361405624.jpg	(from https://templatekit.jegtheme.com/docbook/)
15:26:56	62091/62091	---M-Z	200	added ('OK')	image/jpeg	etag:%22f28b-5dfb935328380;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/unidentified-flying-object-alien-abduction-clipping-path-e1653361438728.jpg	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/unidentified-flying-object-alien-abduction-clipping-path-e1653361438728.jpg	(from https://templatekit.jegtheme.com/docbook/)
15:26:56	43247/43247	---M-Z	200	added ('OK')	image/jpeg	etag:%22a8ef-5dfb936082300;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/mystery-e1653361452803.jpg	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/mystery-e1653361452803.jpg	(from https://templatekit.jegtheme.com/docbook/)
15:26:56	101670/101670	---MCZ	200	added ('OK')	image/jpeg	etag:%2218d26-5dfb92f1e1e00;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/breakfast-with-a-book-in-the-open-air-steam-over-a-thermo-cup-e1653361335460.jpg	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/breakfast-with-a-book-in-the-open-air-steam-over-a-thermo-cup-e1653361335460.jpg	(from https://templatekit.jegtheme.com/docbook/)
15:26:56	119398/119398	---MCZ	200	added ('OK')	image/jpeg	etag:%221d266-5dfb9341098c0;60bce424ef95b	https://templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/lilac-breasted-roller-in-the-serengeti-tanzania-e1653361419112.jpg	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/wp-content/uploads/sites/277/2022/05/lilac-breasted-roller-in-the-serengeti-tanzania-e1653361419112.jpg	(from https://templatekit.jegtheme.com/docbook/)
15:26:57	186479/186479	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2008:24:28%20GMT	https://templatekit.jegtheme.com/docbook/faq/	C:/xampp/htdocs/Project2/resources/views/Customer/Layout/templatekit.jegtheme.com/docbook/faq/index.html	(from https://templatekit.jegtheme.com/docbook/)
